smem_blk_swiz,16384,32,8,2,2,64,1,0,0.000977524,2196.860,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,1,0.000979165,2193.178,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,2,0.000981564,2187.818,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,3,0.000982405,2185.945,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,4,0.000983925,2182.568,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,5,0.000984045,2182.302,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,6,0.000984485,2181.327,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,7,0.000984525,2181.238,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,8,0.000984845,2180.530,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,9,0.000984925,2180.353,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,10,0.000985605,2178.848,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,11,0.000985725,2178.583,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,12,0.000987605,2174.436,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,13,0.000991124,2166.715,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,14,0.000992805,2163.047,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,15,0.000996285,2155.491,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,16,0.000996805,2154.367,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,17,0.000999805,2147.903,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,18,0.001000445,2146.528,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,19,0.001000885,2145.585,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,20,0.001001485,2144.299,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,21,0.001001805,2143.615,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,22,0.001003565,2139.855,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,23,0.001004804,2137.216,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,24,0.001004885,2137.044,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,25,0.001005764,2135.176,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,26,0.001007085,2132.376,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,27,0.001007125,2132.291,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,28,0.001007325,2131.868,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,29,0.001007685,2131.106,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,30,0.001007725,2131.022,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,31,0.001007805,2130.852,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,32,0.001007925,2130.599,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,33,0.001008325,2129.753,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,34,0.001008525,2129.331,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,35,0.001008965,2128.402,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,36,0.001010285,2125.622,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,37,0.001011725,2122.596,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,38,0.001012965,2119.998,2.199023e+12
smem_blk_swiz,16384,32,8,2,2,64,1,39,0.001014685,2116.404,2.199023e+12
