naive,16384,64,32,8,96,0,0.043327686,49.564,2.199023e+12,PASS
naive,16384,64,32,8,96,1,0.043466637,49.405,2.199023e+12,PASS
naive,16384,64,32,8,96,2,0.043621997,49.229,2.199023e+12,PASS
naive,16384,64,32,8,96,3,0.043645348,49.203,2.199023e+12,PASS
naive,16384,64,32,8,96,4,0.043656898,49.190,2.199023e+12,PASS
naive,16384,64,32,8,96,5,0.043683118,49.160,2.199023e+12,PASS
naive,16384,64,32,8,96,6,0.043701958,49.139,2.199023e+12,PASS
naive,16384,64,32,8,96,7,0.043782788,49.049,2.199023e+12,PASS
naive,16384,64,32,8,96,8,0.043788689,49.042,2.199023e+12,PASS
naive,16384,64,32,8,96,9,0.043827028,48.999,2.199023e+12,PASS
naive,16384,64,32,8,96,10,0.043840118,48.984,2.199023e+12,PASS
naive,16384,64,32,8,96,11,0.043957409,48.854,2.199023e+12,PASS
naive,16384,64,32,8,96,12,0.044015740,48.789,2.199023e+12,PASS
naive,16384,64,32,8,96,13,0.044039759,48.762,2.199023e+12,PASS
naive,16384,64,32,8,96,14,0.044113920,48.680,2.199023e+12,PASS
naive,16384,64,32,8,96,15,0.044128680,48.664,2.199023e+12,PASS
naive,16384,64,32,8,96,16,0.044155880,48.634,2.199023e+12,PASS
naive,16384,64,32,8,96,17,0.044166151,48.623,2.199023e+12,PASS
naive,16384,64,32,8,96,18,0.044174941,48.613,2.199023e+12,PASS
naive,16384,64,32,8,96,19,0.044338322,48.434,2.199023e+12,PASS
naive,16384,64,32,8,96,20,0.044376441,48.392,2.199023e+12,PASS
naive,16384,64,32,8,96,21,0.044436772,48.327,2.199023e+12,PASS
naive,16384,64,32,8,96,22,0.044440512,48.323,2.199023e+12,PASS
naive,16384,64,32,8,96,23,0.044462341,48.299,2.199023e+12,PASS
naive,16384,64,32,8,96,24,0.044474412,48.286,2.199023e+12,PASS
naive,16384,64,32,8,96,25,0.044549343,48.205,2.199023e+12,PASS
naive,16384,64,32,8,96,26,0.044966725,47.757,2.199023e+12,PASS
naive,16384,64,32,8,96,27,0.045529528,47.167,2.199023e+12,PASS
naive,16384,64,32,8,96,28,0.045538138,47.158,2.199023e+12,PASS
naive,16384,64,32,8,96,29,0.045746750,46.943,2.199023e+12,PASS
naive,16384,64,32,8,96,30,0.045853881,46.833,2.199023e+12,PASS
naive,16384,64,32,8,96,31,0.045940761,46.745,2.199023e+12,PASS
naive,16384,64,32,8,96,32,0.045982732,46.702,2.199023e+12,PASS
naive,16384,64,32,8,96,33,0.046002771,46.682,2.199023e+12,PASS
naive,16384,64,32,8,96,34,0.046127752,46.555,2.199023e+12,PASS
naive,16384,64,32,8,96,35,0.046131052,46.552,2.199023e+12,PASS
naive,16384,64,32,8,96,36,0.046196602,46.486,2.199023e+12,PASS
naive,16384,64,32,8,96,37,0.046266493,46.416,2.199023e+12,PASS
naive,16384,64,32,8,96,38,0.046273253,46.409,2.199023e+12,PASS
naive,16384,64,32,8,96,39,0.046317474,46.364,2.199023e+12,PASS
naive,16384,64,32,8,96,40,0.046429004,46.253,2.199023e+12,PASS
naive,16384,64,32,8,96,41,0.046444794,46.237,2.199023e+12,PASS
naive,16384,64,32,8,96,42,0.046509975,46.173,2.199023e+12,PASS
naive,16384,64,32,8,96,43,0.046576224,46.107,2.199023e+12,PASS
naive,16384,64,32,8,96,44,0.046632835,46.051,2.199023e+12,PASS
naive,16384,64,32,8,96,45,0.046676574,46.008,2.199023e+12,PASS
naive,16384,64,32,8,96,46,0.046686346,45.998,2.199023e+12,PASS
naive,16384,64,32,8,96,47,0.046706756,45.978,2.199023e+12,PASS
naive,16384,64,32,8,96,48,0.046802865,45.884,2.199023e+12,PASS
naive,16384,64,32,8,96,49,0.046808466,45.878,2.199023e+12,PASS
naive,16384,64,32,8,96,50,0.046848187,45.839,2.199023e+12,PASS
naive,16384,64,32,8,96,51,0.046877156,45.811,2.199023e+12,PASS
naive,16384,64,32,8,96,52,0.046912847,45.776,2.199023e+12,PASS
naive,16384,64,32,8,96,53,0.046933837,45.756,2.199023e+12,PASS
naive,16384,64,32,8,96,54,0.046943887,45.746,2.199023e+12,PASS
naive,16384,64,32,8,96,55,0.046979608,45.711,2.199023e+12,PASS
naive,16384,64,32,8,96,56,0.046987666,45.703,2.199023e+12,PASS
naive,16384,64,32,8,96,57,0.047067818,45.625,2.199023e+12,PASS
naive,16384,64,32,8,96,58,0.047096016,45.598,2.199023e+12,PASS
naive,16384,64,32,8,96,59,0.047101167,45.593,2.199023e+12,PASS
naive,16384,64,32,8,96,60,0.047139017,45.556,2.199023e+12,PASS
naive,16384,64,32,8,96,61,0.047145408,45.550,2.199023e+12,PASS
naive,16384,64,32,8,96,62,0.047163258,45.533,2.199023e+12,PASS
naive,16384,64,32,8,96,63,0.047186957,45.510,2.199023e+12,PASS
naive,16384,64,32,8,96,64,0.047189738,45.507,2.199023e+12,PASS
naive,16384,64,32,8,96,65,0.047199808,45.498,2.199023e+12,PASS
naive,16384,64,32,8,96,66,0.047267548,45.433,2.199023e+12,PASS
naive,16384,64,32,8,96,67,0.047280629,45.420,2.199023e+12,PASS
naive,16384,64,32,8,96,68,0.047328269,45.374,2.199023e+12,PASS
naive,16384,64,32,8,96,69,0.047379719,45.325,2.199023e+12,PASS
naive,16384,64,32,8,96,70,0.047391238,45.314,2.199023e+12,PASS
naive,16384,64,32,8,96,71,0.047533291,45.179,2.199023e+12,PASS
naive,16384,64,32,8,96,72,0.047614881,45.101,2.199023e+12,PASS
naive,16384,64,32,8,96,73,0.047663001,45.056,2.199023e+12,PASS
naive,16384,64,32,8,96,74,0.047762763,44.961,2.199023e+12,PASS
naive,16384,64,32,8,96,75,0.047799213,44.927,2.199023e+12,PASS
naive,16384,64,32,8,96,76,0.047808631,44.918,2.199023e+12,PASS
naive,16384,64,32,8,96,77,0.047813702,44.914,2.199023e+12,PASS
naive,16384,64,32,8,96,78,0.047835141,44.893,2.199023e+12,PASS
naive,16384,64,32,8,96,79,0.047934642,44.800,2.199023e+12,PASS
naive,16384,64,32,8,96,80,0.047937603,44.797,2.199023e+12,PASS
naive,16384,64,32,8,96,81,0.047974122,44.763,2.199023e+12,PASS
naive,16384,64,32,8,96,82,0.047975381,44.762,2.199023e+12,PASS
naive,16384,64,32,8,96,83,0.048133234,44.615,2.199023e+12,PASS
naive,16384,64,32,8,96,84,0.048164903,44.586,2.199023e+12,PASS
naive,16384,64,32,8,96,85,0.048175785,44.576,2.199023e+12,PASS
naive,16384,64,32,8,96,86,0.048389586,44.379,2.199023e+12,PASS
naive,16384,64,32,8,96,87,0.048551657,44.231,2.199023e+12,PASS
naive,16384,64,32,8,96,88,0.048568055,44.216,2.199023e+12,PASS
naive,16384,64,32,8,96,89,0.048590477,44.196,2.199023e+12,PASS
naive,16384,64,32,8,96,90,0.048611757,44.176,2.199023e+12,PASS
naive,16384,64,32,8,96,91,0.048764117,44.038,2.199023e+12,PASS
naive,16384,64,32,8,96,92,0.048768507,44.034,2.199023e+12,PASS
naive,16384,64,32,8,96,93,0.048784637,44.020,2.199023e+12,PASS
naive,16384,64,32,8,96,94,0.048798257,44.007,2.199023e+12,PASS
naive,16384,64,32,8,96,95,0.048833768,43.975,2.199023e+12,PASS
naive,16384,64,32,8,96,96,0.048936918,43.883,2.199023e+12,PASS
naive,16384,64,32,8,96,97,0.048988959,43.836,2.199023e+12,PASS
naive,16384,64,32,8,96,98,0.049300091,43.559,2.199023e+12,PASS
naive,16384,64,32,8,96,99,0.049524551,43.362,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,0,0.044402321,48.364,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,1,0.044679764,48.064,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,2,0.044745125,47.994,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,3,0.045735990,46.954,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,4,0.045972141,46.713,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,5,0.046182432,46.500,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,6,0.046344493,46.337,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,7,0.046432642,46.249,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,8,0.046642945,46.041,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,9,0.046750626,45.935,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,10,0.046753526,45.932,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,11,0.046873176,45.815,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,12,0.046901686,45.787,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,13,0.046960177,45.730,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,14,0.046999537,45.692,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,15,0.047075748,45.618,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,16,0.047202557,45.495,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,17,0.047211708,45.486,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,18,0.047265860,45.434,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,19,0.047269559,45.431,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,20,0.047331599,45.371,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,21,0.047358389,45.345,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,22,0.047398569,45.307,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,23,0.047431779,45.275,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,24,0.047434720,45.272,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,25,0.047449828,45.258,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,26,0.047475660,45.233,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,27,0.047564131,45.149,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,28,0.047651811,45.066,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,29,0.047670891,45.048,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,30,0.047704402,45.016,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,31,0.047730632,44.992,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,32,0.047741792,44.981,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,33,0.047754851,44.969,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,34,0.047778711,44.946,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,35,0.047876551,44.855,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,36,0.047923233,44.811,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,37,0.047937233,44.798,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,38,0.047985804,44.752,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,39,0.048000323,44.739,2.199023e+12,PASS
naive_c2,16384,64,32,8,96,40,0.048002563,44.737,2.199023e+12,PASS
